timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 15:21:53.079, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:53.179, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:53.280, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:53.380, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:53.480, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:53.580, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:21:53.680, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:53.780, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:53.881, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:53.981, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:54.081, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:54.181, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:54.281, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.46, 0, 450
2026/09/09 15:21:54.382, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.12, 0, 450
2026/09/09 15:21:54.482, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.06, 0, 450
2026/09/09 15:21:54.582, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.12, 0, 450
